latitude,longitude,location_type,elevation,slope,aspect,aspect_sin,aspect_cos,terrain_ruggedness,distance_to_historical_landslide_km,historical_landslide_density,label
27.268295301758066,88.45901696911378,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.1112698624712467,0.238732414637843,0
27.160958767343022,88.5735080557166,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.224902169770423,0.0,0
27.162168136079348,88.54851999436036,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.405142786151102,0.0,0
27.19,88.564472,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.24,1
27.15832014924672,88.57495477329711,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.5496933473675027,0.0,0
27.238221648010597,88.45140889469243,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6574808971233592,0.3183098861837907,0
27.15425,88.500333,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.27,1
27.233389,88.5015,HISTORICAL_FAILURE,436.68,21.52,343.86,-0.2779853360529779,0.9605853178867106,36.6468,0.78,24.2,1
27.217726997245443,88.45917393716206,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.7152385290038292,0.07957747154594767,0
27.148456707088087,88.45187115352186,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.1162675256842736,0.477464829275686,0
27.16547777211449,88.52615082556555,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6345019557624555,1.3528170162811104,0
27.235159212435484,88.52028256580931,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6977025295271283,0.7957747154594768,0
27.248882,88.476747,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.95,1
27.163842586280946,88.54047664679219,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.8254172219965719,0.3978873577297384,0
27.234444,88.490833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.35,1
27.262583,88.562389,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.72,1
27.158134201884767,88.542897469951,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,2.023447029088475,0.0,0
27.195524012521414,88.52143875470209,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.6907744680255454,0.238732414637843,0
27.163556,88.458833,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.64,1
27.25798364161039,88.49160644813398,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.7837733448784567,0.15915494309189535,0
27.25677,88.55359,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.8,1
27.160279287643707,88.57686077033013,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,3.4210206084779036,0.0,0
27.160722,88.505889,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,1.59,1
27.247778,88.5975,HISTORICAL_FAILURE,380.0,18.0,310.0,-0.7660444431189781,0.6427876096865393,30.8,0.0,0.16,1
27.240225733394094,88.4943044602329,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,0.6399487141658129,1.5119719593730057,0
27.263592859833288,88.51907610210385,STABLE_CONTROL_POINT,380.0,7.2,310.0,-0.7660444431189781,0.6427876096865393,14.600000000000001,1.494464881377165,0.477464829275686,0
