date_utc,start_time_utc,end_time_utc,observation_end_utc,location,latitude,longitude,rainfall_mm,source_file
2026-08-21,19:00:00,19:29:59,2026-08-21T19:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S190000-E192959.1140.V07C.30min.tif
2026-08-21,19:00:00,19:29:59,2026-08-21T19:29:59+00:00,Singtam,27.234,88.501,0.7,3B-HHR-E.MS.MRG.3IMERG.20260821-S190000-E192959.1140.V07C.30min.tif
2026-08-21,19:30:00,19:59:59,2026-08-21T19:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S193000-E195959.1170.V07C.30min.tif
2026-08-21,19:30:00,19:59:59,2026-08-21T19:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S193000-E195959.1170.V07C.30min.tif
2026-08-21,20:00:00,20:29:59,2026-08-21T20:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S200000-E202959.1200.V07C.30min.tif
2026-08-21,20:00:00,20:29:59,2026-08-21T20:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S200000-E202959.1200.V07C.30min.tif
2026-08-21,20:30:00,20:59:59,2026-08-21T20:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S203000-E205959.1230.V07C.30min.tif
2026-08-21,20:30:00,20:59:59,2026-08-21T20:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S203000-E205959.1230.V07C.30min.tif
2026-08-21,21:00:00,21:29:59,2026-08-21T21:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S210000-E212959.1260.V07C.30min.tif
2026-08-21,21:00:00,21:29:59,2026-08-21T21:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S210000-E212959.1260.V07C.30min.tif
2026-08-21,21:30:00,21:59:59,2026-08-21T21:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S213000-E215959.1290.V07C.30min.tif
2026-08-21,21:30:00,21:59:59,2026-08-21T21:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260821-S213000-E215959.1290.V07C.30min.tif
2026-08-21,22:00:00,22:29:59,2026-08-21T22:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S220000-E222959.1320.V07C.30min.tif
2026-08-21,22:00:00,22:29:59,2026-08-21T22:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S220000-E222959.1320.V07C.30min.tif
2026-08-21,22:30:00,22:59:59,2026-08-21T22:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S223000-E225959.1350.V07C.30min.tif
2026-08-21,22:30:00,22:59:59,2026-08-21T22:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S223000-E225959.1350.V07C.30min.tif
2026-08-21,23:00:00,23:29:59,2026-08-21T23:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S230000-E232959.1380.V07C.30min.tif
2026-08-21,23:00:00,23:29:59,2026-08-21T23:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S230000-E232959.1380.V07C.30min.tif
2026-08-21,23:30:00,23:59:59,2026-08-21T23:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S233000-E235959.1410.V07C.30min.tif
2026-08-21,23:30:00,23:59:59,2026-08-21T23:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260821-S233000-E235959.1410.V07C.30min.tif
2026-08-22,00:00:00,00:29:59,2026-08-22T00:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S000000-E002959.0000.V07C.30min.tif
2026-08-22,00:00:00,00:29:59,2026-08-22T00:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S000000-E002959.0000.V07C.30min.tif
2026-08-22,00:30:00,00:59:59,2026-08-22T00:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S003000-E005959.0030.V07C.30min.tif
2026-08-22,00:30:00,00:59:59,2026-08-22T00:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S003000-E005959.0030.V07C.30min.tif
2026-08-22,01:00:00,01:29:59,2026-08-22T01:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S010000-E012959.0060.V07C.30min.tif
2026-08-22,01:00:00,01:29:59,2026-08-22T01:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S010000-E012959.0060.V07C.30min.tif
2026-08-22,01:30:00,01:59:59,2026-08-22T01:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S013000-E015959.0090.V07C.30min.tif
2026-08-22,01:30:00,01:59:59,2026-08-22T01:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S013000-E015959.0090.V07C.30min.tif
2026-08-22,02:00:00,02:29:59,2026-08-22T02:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S020000-E022959.0120.V07C.30min.tif
2026-08-22,02:00:00,02:29:59,2026-08-22T02:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S020000-E022959.0120.V07C.30min.tif
2026-08-22,02:30:00,02:59:59,2026-08-22T02:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S023000-E025959.0150.V07C.30min.tif
2026-08-22,02:30:00,02:59:59,2026-08-22T02:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S023000-E025959.0150.V07C.30min.tif
2026-08-22,03:00:00,03:29:59,2026-08-22T03:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S030000-E032959.0180.V07C.30min.tif
2026-08-22,03:00:00,03:29:59,2026-08-22T03:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S030000-E032959.0180.V07C.30min.tif
2026-08-22,03:30:00,03:59:59,2026-08-22T03:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S033000-E035959.0210.V07C.30min.tif
2026-08-22,03:30:00,03:59:59,2026-08-22T03:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S033000-E035959.0210.V07C.30min.tif
2026-08-22,04:00:00,04:29:59,2026-08-22T04:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S040000-E042959.0240.V07C.30min.tif
2026-08-22,04:00:00,04:29:59,2026-08-22T04:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S040000-E042959.0240.V07C.30min.tif
2026-08-22,04:30:00,04:59:59,2026-08-22T04:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S043000-E045959.0270.V07C.30min.tif
2026-08-22,04:30:00,04:59:59,2026-08-22T04:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S043000-E045959.0270.V07C.30min.tif
2026-08-22,05:00:00,05:29:59,2026-08-22T05:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S050000-E052959.0300.V07C.30min.tif
2026-08-22,05:00:00,05:29:59,2026-08-22T05:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S050000-E052959.0300.V07C.30min.tif
2026-08-22,05:30:00,05:59:59,2026-08-22T05:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S053000-E055959.0330.V07C.30min.tif
2026-08-22,05:30:00,05:59:59,2026-08-22T05:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S053000-E055959.0330.V07C.30min.tif
2026-08-22,06:00:00,06:29:59,2026-08-22T06:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S060000-E062959.0360.V07C.30min.tif
2026-08-22,06:00:00,06:29:59,2026-08-22T06:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S060000-E062959.0360.V07C.30min.tif
2026-08-22,06:30:00,06:59:59,2026-08-22T06:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S063000-E065959.0390.V07C.30min.tif
2026-08-22,06:30:00,06:59:59,2026-08-22T06:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S063000-E065959.0390.V07C.30min.tif
2026-08-22,07:00:00,07:29:59,2026-08-22T07:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S070000-E072959.0420.V07C.30min.tif
2026-08-22,07:00:00,07:29:59,2026-08-22T07:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S070000-E072959.0420.V07C.30min.tif
2026-08-22,07:30:00,07:59:59,2026-08-22T07:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S073000-E075959.0450.V07C.30min.tif
2026-08-22,07:30:00,07:59:59,2026-08-22T07:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S073000-E075959.0450.V07C.30min.tif
2026-08-22,08:00:00,08:29:59,2026-08-22T08:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S080000-E082959.0480.V07C.30min.tif
2026-08-22,08:00:00,08:29:59,2026-08-22T08:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S080000-E082959.0480.V07C.30min.tif
2026-08-22,08:30:00,08:59:59,2026-08-22T08:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S083000-E085959.0510.V07C.30min.tif
2026-08-22,08:30:00,08:59:59,2026-08-22T08:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S083000-E085959.0510.V07C.30min.tif
2026-08-22,09:00:00,09:29:59,2026-08-22T09:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S090000-E092959.0540.V07C.30min.tif
2026-08-22,09:00:00,09:29:59,2026-08-22T09:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S090000-E092959.0540.V07C.30min.tif
2026-08-22,09:30:00,09:59:59,2026-08-22T09:59:59+00:00,Rangpo,27.177,88.533,0.8,3B-HHR-E.MS.MRG.3IMERG.20260822-S093000-E095959.0570.V07C.30min.tif
2026-08-22,09:30:00,09:59:59,2026-08-22T09:59:59+00:00,Singtam,27.234,88.501,2.7,3B-HHR-E.MS.MRG.3IMERG.20260822-S093000-E095959.0570.V07C.30min.tif
2026-08-22,10:00:00,10:29:59,2026-08-22T10:29:59+00:00,Rangpo,27.177,88.533,0.8,3B-HHR-E.MS.MRG.3IMERG.20260822-S100000-E102959.0600.V07C.30min.tif
2026-08-22,10:00:00,10:29:59,2026-08-22T10:29:59+00:00,Singtam,27.234,88.501,2.8,3B-HHR-E.MS.MRG.3IMERG.20260822-S100000-E102959.0600.V07C.30min.tif
2026-08-22,10:30:00,10:59:59,2026-08-22T10:59:59+00:00,Rangpo,27.177,88.533,1.3,3B-HHR-E.MS.MRG.3IMERG.20260822-S103000-E105959.0630.V07C.30min.tif
2026-08-22,10:30:00,10:59:59,2026-08-22T10:59:59+00:00,Singtam,27.234,88.501,3.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S103000-E105959.0630.V07C.30min.tif
2026-08-22,11:00:00,11:29:59,2026-08-22T11:29:59+00:00,Rangpo,27.177,88.533,1.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S110000-E112959.0660.V07C.30min.tif
2026-08-22,11:00:00,11:29:59,2026-08-22T11:29:59+00:00,Singtam,27.234,88.501,1.4,3B-HHR-E.MS.MRG.3IMERG.20260822-S110000-E112959.0660.V07C.30min.tif
2026-08-22,11:30:00,11:59:59,2026-08-22T11:59:59+00:00,Rangpo,27.177,88.533,0.6,3B-HHR-E.MS.MRG.3IMERG.20260822-S113000-E115959.0690.V07C.30min.tif
2026-08-22,11:30:00,11:59:59,2026-08-22T11:59:59+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260822-S113000-E115959.0690.V07C.30min.tif
2026-08-22,12:00:00,12:29:59,2026-08-22T12:29:59+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260822-S120000-E122959.0720.V07C.30min.tif
2026-08-22,12:00:00,12:29:59,2026-08-22T12:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S120000-E122959.0720.V07C.30min.tif
2026-08-22,12:30:00,12:59:59,2026-08-22T12:59:59+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260822-S123000-E125959.0750.V07C.30min.tif
2026-08-22,12:30:00,12:59:59,2026-08-22T12:59:59+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260822-S123000-E125959.0750.V07C.30min.tif
2026-08-22,13:00:00,13:29:59,2026-08-22T13:29:59+00:00,Rangpo,27.177,88.533,0.6,3B-HHR-E.MS.MRG.3IMERG.20260822-S130000-E132959.0780.V07C.30min.tif
2026-08-22,13:00:00,13:29:59,2026-08-22T13:29:59+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260822-S130000-E132959.0780.V07C.30min.tif
2026-08-22,13:30:00,13:59:59,2026-08-22T13:59:59+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260822-S133000-E135959.0810.V07C.30min.tif
2026-08-22,13:30:00,13:59:59,2026-08-22T13:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S133000-E135959.0810.V07C.30min.tif
2026-08-22,14:00:00,14:29:59,2026-08-22T14:29:59+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260822-S140000-E142959.0840.V07C.30min.tif
2026-08-22,14:00:00,14:29:59,2026-08-22T14:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S140000-E142959.0840.V07C.30min.tif
2026-08-22,14:30:00,14:59:59,2026-08-22T14:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S143000-E145959.0870.V07C.30min.tif
2026-08-22,14:30:00,14:59:59,2026-08-22T14:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S143000-E145959.0870.V07C.30min.tif
2026-08-22,15:00:00,15:29:59,2026-08-22T15:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S150000-E152959.0900.V07C.30min.tif
2026-08-22,15:00:00,15:29:59,2026-08-22T15:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S150000-E152959.0900.V07C.30min.tif
2026-08-22,15:30:00,15:59:59,2026-08-22T15:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S153000-E155959.0930.V07C.30min.tif
2026-08-22,15:30:00,15:59:59,2026-08-22T15:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S153000-E155959.0930.V07C.30min.tif
2026-08-22,16:00:00,16:29:59,2026-08-22T16:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S160000-E162959.0960.V07C.30min.tif
2026-08-22,16:00:00,16:29:59,2026-08-22T16:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S160000-E162959.0960.V07C.30min.tif
2026-08-22,16:30:00,16:59:59,2026-08-22T16:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S163000-E165959.0990.V07C.30min.tif
2026-08-22,16:30:00,16:59:59,2026-08-22T16:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S163000-E165959.0990.V07C.30min.tif
2026-08-22,17:00:00,17:29:59,2026-08-22T17:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S170000-E172959.1020.V07C.30min.tif
2026-08-22,17:00:00,17:29:59,2026-08-22T17:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S170000-E172959.1020.V07C.30min.tif
2026-08-22,17:30:00,17:59:59,2026-08-22T17:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S173000-E175959.1050.V07C.30min.tif
2026-08-22,17:30:00,17:59:59,2026-08-22T17:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S173000-E175959.1050.V07C.30min.tif
2026-08-22,18:00:00,18:29:59,2026-08-22T18:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S180000-E182959.1080.V07C.30min.tif
2026-08-22,18:00:00,18:29:59,2026-08-22T18:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S180000-E182959.1080.V07C.30min.tif
2026-08-22,18:30:00,18:59:59,2026-08-22T18:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S183000-E185959.1110.V07C.30min.tif
2026-08-22,18:30:00,18:59:59,2026-08-22T18:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S183000-E185959.1110.V07C.30min.tif
2026-08-22,19:00:00,19:29:59,2026-08-22T19:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S190000-E192959.1140.V07C.30min.tif
2026-08-22,19:00:00,19:29:59,2026-08-22T19:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S190000-E192959.1140.V07C.30min.tif
2026-08-22,19:30:00,19:59:59,2026-08-22T19:59:59+00:00,Rangpo,27.177,88.533,1.2,3B-HHR-E.MS.MRG.3IMERG.20260822-S193000-E195959.1170.V07C.30min.tif
2026-08-22,19:30:00,19:59:59,2026-08-22T19:59:59+00:00,Singtam,27.234,88.501,1.5,3B-HHR-E.MS.MRG.3IMERG.20260822-S193000-E195959.1170.V07C.30min.tif
2026-08-22,20:00:00,20:29:59,2026-08-22T20:29:59+00:00,Rangpo,27.177,88.533,0.7,3B-HHR-E.MS.MRG.3IMERG.20260822-S200000-E202959.1200.V07C.30min.tif
2026-08-22,20:00:00,20:29:59,2026-08-22T20:29:59+00:00,Singtam,27.234,88.501,1.4,3B-HHR-E.MS.MRG.3IMERG.20260822-S200000-E202959.1200.V07C.30min.tif
2026-08-22,20:30:00,20:59:59,2026-08-22T20:59:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S203000-E205959.1230.V07C.30min.tif
2026-08-22,20:30:00,20:59:59,2026-08-22T20:59:59+00:00,Singtam,27.234,88.501,1.5,3B-HHR-E.MS.MRG.3IMERG.20260822-S203000-E205959.1230.V07C.30min.tif
2026-08-22,21:00:00,21:29:59,2026-08-22T21:29:59+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S210000-E212959.1260.V07C.30min.tif
2026-08-22,21:00:00,21:29:59,2026-08-22T21:29:59+00:00,Singtam,27.234,88.501,1.2,3B-HHR-E.MS.MRG.3IMERG.20260822-S210000-E212959.1260.V07C.30min.tif
2026-08-22,21:30:00,21:59:59,2026-08-22T21:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S213000-E215959.1290.V07C.30min.tif
2026-08-22,21:30:00,21:59:59,2026-08-22T21:59:59+00:00,Singtam,27.234,88.501,0.9,3B-HHR-E.MS.MRG.3IMERG.20260822-S213000-E215959.1290.V07C.30min.tif
2026-08-22,22:00:00,22:29:59,2026-08-22T22:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S220000-E222959.1320.V07C.30min.tif
2026-08-22,22:00:00,22:29:59,2026-08-22T22:29:59+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260822-S220000-E222959.1320.V07C.30min.tif
2026-08-22,22:30:00,22:59:59,2026-08-22T22:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S223000-E225959.1350.V07C.30min.tif
2026-08-22,22:30:00,22:59:59,2026-08-22T22:59:59+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260822-S223000-E225959.1350.V07C.30min.tif
2026-08-22,23:00:00,23:29:59,2026-08-22T23:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S230000-E232959.1380.V07C.30min.tif
2026-08-22,23:00:00,23:29:59,2026-08-22T23:29:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S230000-E232959.1380.V07C.30min.tif
2026-08-22,23:30:00,23:59:59,2026-08-22T23:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260822-S233000-E235959.1410.V07C.30min.tif
2026-08-22,23:30:00,23:59:59,2026-08-22T23:59:59+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260822-S233000-E235959.1410.V07C.30min.tif
2026-08-23,00:00:00,00:29:59,2026-08-23T00:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S000000-E002959.0000.V07C.30min.tif
2026-08-23,00:00:00,00:29:59,2026-08-23T00:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S000000-E002959.0000.V07C.30min.tif
2026-08-23,00:30:00,00:59:59,2026-08-23T00:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S003000-E005959.0030.V07C.30min.tif
2026-08-23,00:30:00,00:59:59,2026-08-23T00:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S003000-E005959.0030.V07C.30min.tif
2026-08-23,01:00:00,01:29:59,2026-08-23T01:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S010000-E012959.0060.V07C.30min.tif
2026-08-23,01:00:00,01:29:59,2026-08-23T01:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S010000-E012959.0060.V07C.30min.tif
2026-08-23,01:30:00,01:59:59,2026-08-23T01:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S013000-E015959.0090.V07C.30min.tif
2026-08-23,01:30:00,01:59:59,2026-08-23T01:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S013000-E015959.0090.V07C.30min.tif
2026-08-23,02:00:00,02:29:59,2026-08-23T02:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S020000-E022959.0120.V07C.30min.tif
2026-08-23,02:00:00,02:29:59,2026-08-23T02:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S020000-E022959.0120.V07C.30min.tif
2026-08-23,02:30:00,02:59:59,2026-08-23T02:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S023000-E025959.0150.V07C.30min.tif
2026-08-23,02:30:00,02:59:59,2026-08-23T02:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S023000-E025959.0150.V07C.30min.tif
2026-08-23,03:00:00,03:29:59,2026-08-23T03:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S030000-E032959.0180.V07C.30min.tif
2026-08-23,03:00:00,03:29:59,2026-08-23T03:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S030000-E032959.0180.V07C.30min.tif
2026-08-23,03:30:00,03:59:59,2026-08-23T03:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S033000-E035959.0210.V07C.30min.tif
2026-08-23,03:30:00,03:59:59,2026-08-23T03:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S033000-E035959.0210.V07C.30min.tif
2026-08-23,04:00:00,04:29:59,2026-08-23T04:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S040000-E042959.0240.V07C.30min.tif
2026-08-23,04:00:00,04:29:59,2026-08-23T04:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S040000-E042959.0240.V07C.30min.tif
2026-08-23,04:30:00,04:59:59,2026-08-23T04:59:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S043000-E045959.0270.V07C.30min.tif
2026-08-23,04:30:00,04:59:59,2026-08-23T04:59:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S043000-E045959.0270.V07C.30min.tif
2026-08-23,05:00:00,05:29:59,2026-08-23T05:29:59+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S050000-E052959.0300.V07C.30min.tif
2026-08-23,05:00:00,05:29:59,2026-08-23T05:29:59+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260823-S050000-E052959.0300.V07C.30min.tif
